重,ジュウ・チョウ・え・おも.い・おも.り・おも.なう・かさ.ねる・かさ.なる・おも,heavy; important; esteem; respect; heap up; pile up; nest of boxes; -fold,FALSE,,
館,カン・やかた・たて,building; mansion; large building; palace,FALSE,,
元,ゲン・ガン・もと,beginning; former time; origin,FALSE,,
色,ショク・シキ・いろ,color,FALSE,,
代,ダイ・タイ・か.わる・かわ.る・かわ.り・か.わり・~がわ.り・~が.わり・か.える・よ・しろ,"substitute; change; convert; replace; period; age; counter for decades of ages, eras, etc.; generation; charge; rate; fee",FALSE,,
注,チュウ・そそ.ぐ・さ.す・つ.ぐ,pour; irrigate; shed (tears); flow into; concentrate on; notes; comment; annotate,FALSE,,
屋,オク・や,roof; house; shop; dealer; seller,FALSE,,
計,ケイ・はか.る・はか.らう,plot; plan; scheme; measure,FALSE,,
曜,ヨウ,weekday,FALSE,,
字,ジ・あざ・あざな・~な,character; letter; word; section of village,FALSE,,
待,タイ・ま.つ・~ま.ち,wait; depend on,FALSE,,
習,シュウ・ジュ・なら.う・なら.い,learn,FALSE,,
動,ドウ・うご.く・うご.かす,move; motion; change; confusion; shift; shake,FALSE,,
使,シ・つか.う・つか.い・~つか.い・~づか.い,use; send on a mission; order; messenger; envoy; ambassador; cause,FALSE,,
理,リ・ことわり,logic; arrangement; reason; justice; truth,FALSE,,
魚,ギョ・うお・さかな・~ざかな,fish,FALSE,,
教,キョウ・おし.える・おそ.わる,teach; faith; doctrine,FALSE,,
空,クウ・そら・あ.く・あ.き・あ.ける・から・す.く・す.かす・むな.しい,empty; sky; void; vacant; vacuum,FALSE,,
野,ヤ・ショ・の・の~,plains; field; rustic; civilian life,FALSE,,
台,ダイ・タイ・うてな・われ・つかさ,pedestal; a stand; counter for machines and vehicles,FALSE,,
以,イ・もっ.て,by means of; because; in view of; compared with,FALSE,,
終,シュウ・お.わる・~お.わる・おわ.る・お.える・つい・つい.に,end; finish,FALSE,,
昼,チュウ・ひる,daytime; noon,FALSE,,
鳥,チョウ・とり,bird; chicken,FALSE,,
新,シン・あたら.しい・あら.た・あら~・にい~,new,FALSE,,
夏,カ・ガ・ゲ・なつ,summer,FALSE,,
服,フク,clothing; admit; obey; discharge,FALSE,,
英,エイ・はなぶさ,England; English; hero; outstanding; calyx,FALSE,,
転,テン・ころ.がる・ころ.げる・ころ.がす・ころ.ぶ・まろ.ぶ・うたた・うつ.る・くる.めく,revolve; turn around; change,FALSE,,
品,ヒン・ホン・しな,goods; refinement; dignity; article; counter for meal courses,FALSE,,
止,シ・と.まる・~ど.まり・と.める・~と.める・~ど.め・とど.める・とど.め・とど.まる・や.める・や.む・~や.む・よ.す・~さ.す・~さ.し,stop; halt,FALSE,,
近,キン・コン・ちか.い,near; early; akin; tantamount,FALSE,,
足,ソク・あし・た.りる・た.る・た.す,leg; foot; be sufficient; counter for pairs of footwear,FALSE,,
研,ケン・と.ぐ,polish; study of; sharpen,FALSE,,
紙,シ・かみ,paper,FALSE,,
場,ジョウ・チョウ・ば,location; place,FALSE,,
開,カイ・ひら.く・ひら.き・~びら.き・ひら.ける・あ.く・あ.ける,open; unfold; unseal,FALSE,,
貸,タイ・か.す・か.し~・かし~,lend,FALSE,,
帰,キ・かえ.る・かえ.す・おく.る・とつ.ぐ,homecoming; arrive at; lead to; result in,FALSE,,
員,イン,employee; member; number; the one in charge,FALSE,,
歩,ホ・ブ・フ・ある.く・あゆ.む,walk; counter for steps,FALSE,,
私,シ・わたくし・わたし,private; I; me,FALSE,,
堂,ドウ,public chamber; hall,FALSE,,
町,チョウ・まち,town; village; block; street,FALSE,,
体,タイ・テイ・からだ・かたち,body; substance; object; reality; counter for images,FALSE,,
発,ハツ・ホツ・た.つ・あば.く・おこ.る・つか.わす・はな.つ,departure; discharge; publish; emit; start from; disclose; counter for gunshots,FALSE,,
起,キ・お.きる・お.こる・お.こす・おこ.す・た.つ,rouse; wake up; get up,FALSE,,
室,シツ・むろ,room; apartment; chamber; greenhouse; cellar,FALSE,,
朝,チョウ・あさ,morning; dynasty; regime; epoch; period; (North) Korea,FALSE,,
