禅,ぜん,Zen (Buddhism),FALSE,,
短縮,たんしゅく,"shortening, abbreviation, reduction",FALSE,,
設立,せつりつ,"establishment, foundation, institution",FALSE,,
顧みる,かえりみる,"to look back, to turn around, to review",FALSE,,
演ずる,えんずる,"to perform, to play",FALSE,,
,ルーズ,loose,FALSE,,
火花,ひばな,spark,FALSE,,
特派,とくは,"send specially, special envoy",FALSE,,
舞う,まう,"to dance, to flutter about, to revolve",FALSE,,
腐敗,ふはい,"decay, depravity",FALSE,,
猛烈,もうれつ,"violent, vehement, rage",FALSE,,
捕獲,ほかく,"capture, seizure",FALSE,,
,ルール,rule,FALSE,,
音色,おんいろ,"tone color, tone quality, timbre, synthesizer patch",FALSE,,
実質,じっしつ,"substance, essence",FALSE,,
お宮,おみや,Shinto shrine,FALSE,,
一昨昨日,さきおととい,two days before yesterday,FALSE,,
見合わせる,みあわせる,"to exchange glances, to postpone, to suspend operations, to refrain from performing an action",FALSE,,
,あられ,"kind of cookie, cartoon character",FALSE,,
目論見,もくろみ,"a plan, a scheme, a project, a program, intention, goal",FALSE,,
号,ごう,"number, issue",FALSE,,
添う,そう,"to accompany, to become married, to comply with",FALSE,,
受け継ぐ,うけつぐ,"to inherit, to succeed, to take over",FALSE,,
塵取り,ちりとり,dustpan,FALSE,,
導く,みちびく,"to be guided, to be shown",FALSE,,
階,かい,"-floor (counter), stories",FALSE,,
寛容,かんよう,"forbearance, tolerance, generosity",FALSE,,
人,じん,"man, person, people",FALSE,,
代わる,かわる,"to take the place of, to relieve, to be substituted for, to be exchanged, to change places with, to take",FALSE,,
負債,ふさい,"debt, liabilities",FALSE,,
巨,こ,"big, large, great",FALSE,,
真相,しんそう,"truth, real situation",FALSE,,
待ち望む,まちのぞむ,"to look anxiously for, to wait eagerly for",FALSE,,
時折,ときおり,sometimes,FALSE,,
懲りる,こりる,"to learn by experience, to be disgusted with",FALSE,,
裂ける,さける,"to split, to tear, to burst",FALSE,,
物置き,ものおき,storeroom,FALSE,,
各,おのおの,"each, every, either, respectively, severally",FALSE,,
待望,たいぼう,expectant waiting,FALSE,,
普遍,ふへん,"universality, ubiquity, omnipresence",FALSE,,
平たい,ひらたい,"flat, even, level, simple, plain",FALSE,,
蕩ける,とろける,to be enchanted with,FALSE,,
先行,せんこう,"preceding, going first",FALSE,,
冴える,さえる,"to be clear, to be serene, to be cold, to be skillful",FALSE,,
逃げ出す,にげだす,"to run away, to escape from",FALSE,,
本の,ほんの,"mere, only, just",FALSE,,
編,へん,"compilation, editing, completed poem, book, part of book",FALSE,,
留める,とどめる,"to stop, to cease, to put an end to",FALSE,,
当て字,あてじ,"phonetic-equivalent character, substitute character",FALSE,,
団扇,うちわ,fan,FALSE,,
浜辺,はまべ,"beach, foreshore",FALSE,,
申し出る,もうしでる,"to report to, to tell, to suggest, to submit, to request, to make an offer, to come forward with informati",FALSE,,
機,はた,loom,FALSE,,
歩み,あゆみ,walking,FALSE,,
愈々,いよいよ,"more and more, all the more, increasingly, at last, beyond doubt",FALSE,,
,ニュー,new,FALSE,,
当て,あて,"object, aim, end, hopes, expectations",FALSE,,
申し入れる,もうしいれる,"to propose, to suggest",FALSE,,
,ゆとり,"reserve, affluence, room, time (to spare)",FALSE,,
危ぶむ,あやぶむ,"to fear, to have misgivings, to be doubtful, to mistrust",FALSE,,
秩序,ちつじょ,"order, regularity, system, method",FALSE,,
五月蝿い,うるさい,"noisy, loud, fussy",FALSE,,
梅干,うめぼし,dried plum,FALSE,,
手配,てはい,"arrangement, search (by police)",FALSE,,
自信,じしん,self-confidence,FALSE,,
走行,そうこう,"running a wheeled vehicle (e.g. car), traveling",FALSE,,
覆す,くつがえす,"to overturn, to upset, to overthrow, to undermine",FALSE,,
聴講,ちょうこう,"lecture attendance, auditing",FALSE,,
纏まり,まとまり,"conclusion, settlement, consistency",FALSE,,
密集,みっしゅう,"crowd, close formation, dense",FALSE,,
湿気る,しける,"to be damp, to be moist",FALSE,,
連帯,れんたい,solidarity,FALSE,,
弛む,たるむ,"to slacken, to loosen, to relax",FALSE,,
恋愛,れんあい,"love, love-making, passion, emotion, affections",FALSE,,
,カムバック,comeback,FALSE,,
区々,まちまち,"1. several, various, divergent, conflicting, different, diverse, 2. trivial",FALSE,,
敬具,けいぐ,Sincerely yours,FALSE,,
釣鐘,つりがね,hanging bell,FALSE,,
差し支える,さしつかえる,"to interfere, to hinder, to become impeded",FALSE,,
設置,せっち,"establishment, institution",FALSE,,
兎角,とかく,"anyhow, anyway, somehow or other, generally speaking, in any case, this and that, many, be apt to",FALSE,,
短歌,たんか,"tanka, 31-syllable Japanese poem",FALSE,,
,いっそ,"rather, sooner, might as well",FALSE,,
先先週,せんせんしゅう,week before last,FALSE,,
此れ等,これら,these,FALSE,,
実践,じっせん,"practice, put into practice",FALSE,,
判定,はんてい,"judgement, decision, award, verdict",FALSE,,
禁ずる,きんずる,"to forbid, to suppress",FALSE,,
件,くだん,"example, precedent, the usual, the said, the above-mentioned, (man) in question",FALSE,,
冠,かん,"crown, diadem, first, best, peerless, cap, naming, designating, initiating on coming of age, top character ra",FALSE,,
取り締まる,とりしまる,"to manage, to control, to supervise",FALSE,,
荷,に,"load, baggage, cargo",FALSE,,
特集,とくしゅう,"feature (e.g. newspaper), special edition, report",FALSE,,
語句,ごく,"words, phrases",FALSE,,
懐く,なつく,to become emotionally attached,FALSE,,
廃棄,はいき,"annullment, disposal, abandon, scrap, discarding, repeal",FALSE,,
掲げる,かかげる,"to publish, to print, to carry (an article), to put up, to hang out, to hoist, to fly (a sail), to float (a",FALSE,,
柱,はしら,"pillar, post",FALSE,,
其れでも,それでも,"but (still), and yet, nevertheless, even so, notwithstanding",FALSE,,
合唱,がっしょう,"chorus, singing in a chorus",FALSE,,
着陸,ちゃくりく,"landing, alighting, touch down",FALSE,,
一概に,いちがいに,"unconditionally, as a rule",FALSE,,
,がっくり,heartbroken,FALSE,,
一部,いちぶ,"1. one copy e.g. of a document, 2. a part, partly, some",FALSE,,
干渉,かんしょう,"interference, intervention",FALSE,,
結成,けっせい,formation,FALSE,,
大空,おおぞら,"heaven, firmament, the sky",FALSE,,
巻,まき,volume,FALSE,,
薄弱,はくじゃく,"feebleness, weakness, weak",FALSE,,
気兼ね,きがね,"hesitance, diffidence, feeling constraint, fear of troubling someone, having scruples about doing someth",FALSE,,
字体,じたい,"type, font, lettering",FALSE,,
採用,さいよう,"use, adopt",FALSE,,
広まる,ひろまる,"to spread, to be propagated",FALSE,,
中毒,ちゅうどく,poisoning,FALSE,,
強烈,きょうれつ,"strong, intense, severe",FALSE,,
近付く,ちかづく,"to approach, to get near, to get acquainted with, to get closer",FALSE,,
胴,どう,"trunk, body, frame",FALSE,,
蜂蜜,はちみつ,honey,FALSE,,
必修,ひっしゅう,required (subject),FALSE,,
倣,ほう,"imitate, follow, emulate",FALSE,,
痛感,つうかん,"feeling keenly, fully realizing",FALSE,,
幕,とばり,"curtain, bunting, act (in play)",FALSE,,
当たり前,あたりまえ,"usual, common, ordinary, natural, reasonable, obvious",FALSE,,
区切り,くぎり,"an end, a stop, punctuation",FALSE,,
着席,ちゃくせき,"sit down, seat",FALSE,,
酷い,ひどい,"cruel, awful, severe, very bad, serious, terrible, heavy, violent",FALSE,,
一言,いちげん,single word,FALSE,,
座標,ざひょう,coordinate(s),FALSE,,
要請,ようせい,"claim, demand, request, application",FALSE,,
,オレンジ,an orange,FALSE,,
塾,じゅく,"coaching school, lessons",FALSE,,
教員,きょういん,teaching staff,FALSE,,
浴室,よくしつ,"bathroom, bath",FALSE,,
簡素,かんそ,"simplicity, plain",FALSE,,
茶の間,ちゃのま,living room (Japanese style),FALSE,,
絡む,からむ,"to entangle, to entwine",FALSE,,
活ける,いける,to arrange (flowers),FALSE,,
運命,うんめい,fate,FALSE,,
踏まえる,ふまえる,"to be based on, to have origin in",FALSE,,
賑わう,にぎわう,"to prosper, to flourish, to do thriving business, to be crowded with people",FALSE,,
歩,ふ,pawn (in chess or shogi),FALSE,,
縁,えん,"chance, fate, destiny, relation, bonds, connection, karma",FALSE,,
宜しく,よろしく,"well, properly, suitably, best regards, please remember me",FALSE,,
微笑,びしょう,smile,FALSE,,
英雄,えいゆう,"hero, great man",FALSE,,
延いては,ひいては,"not only...but also, in addition to, consequently",FALSE,,
漏らす,もらす,"to let leak, to reveal",FALSE,,
群,ぐん,group (math),FALSE,,
極楽,ごくらく,paradise,FALSE,,
裁く,さばく,to judge,FALSE,,
畜生,ちくしょう,"beast, brute, damn",FALSE,,
大ざっぱ,おおざっぱ,"rough (as in not precise), broad, sketchy",FALSE,,
芝,しば,"lawn, sod, turf",FALSE,,
,ジャンボ,jumbo,FALSE,,
尉,じょう,"jailer, old man, rank, company officer",FALSE,,
禁物,きんもつ,"taboo, forbidden thing",FALSE,,
等級,とうきゅう,"grade, class",FALSE,,
,ポジション,position,FALSE,,
明くる,あくる,"next, following",FALSE,,
吊るす,つるす,to hang,FALSE,,
経緯,いきさつ,"1. details, whole story, sequence of events, particulars, how it started, how things got this way, 2. c",FALSE,,
,ライス,rice,FALSE,,
入手,にゅうしゅ,"obtaining, coming to hand",FALSE,,
視点,してん,"opinion, point of view, visual point",FALSE,,
遭難,そうなん,"disaster, shipwreck, accident",FALSE,,
沈殿,ちんでん,"precipitation, settlement",FALSE,,
,レギュラー,regular,FALSE,,
及ぶ,およぶ,"to reach, to come up to, to amount to, to befall, to happen to, to extend, to match, to equal",FALSE,,
器,うつわ,"bowl, vessel, container",FALSE,,
墜落,ついらく,"falling, crashing",FALSE,,
読者,どくしゃ,reader,FALSE,,
親しむ,したしむ,"to be intimate with, to befriend",FALSE,,
桟橋,さんきょう,"wharf, bridge, jetty, pier",FALSE,,
,じっくり,"deliberately, carefully",FALSE,,
襲撃,しゅうげき,"attack, charge, raid",FALSE,,
斑,ぶち,"spots, speckles, mottles",FALSE,,
対話,たいわ,"interactive, interaction, conversation, dialogue",FALSE,,
宛,あて,addressed to,FALSE,,
先代,せんだい,"family predecessor, previous age, previous generation",FALSE,,
映える,はえる,"to shine, to look attractive, to look pretty",FALSE,,
この頃,このごろ,recently,FALSE,,
饂飩,うどん,noodles (Japanese),FALSE,,
趣,おもむき,"meaning, tenor, gist, effect, appearance, taste, grace, charm, refinement",FALSE,,
紛れる,まぎれる,"to be diverted, to slip into",FALSE,,
尾,お,"tail, ridge",FALSE,,
田園,でんえん,"country, rural districts",FALSE,,
国産,こくさん,domestic products,FALSE,,
両立,りょうりつ,"compatibility, coexistence, standing together",FALSE,,
,カクテル,cocktail,FALSE,,
水源,すいげん,"source of river, fountainhead",FALSE,,
一息,ひといき,"puffy, a breath, a pause, an effort",FALSE,,
比重,ひじゅう,specific gravity,FALSE,,
手遅れ,ておくれ,"too late, belated treatment",FALSE,,
振動,しんどう,"oscillation, vibration",FALSE,,
収まる,おさまる,"to be obtained, to end, to settle into, to fit into, to be settled, to be paid, to be delivered",FALSE,,
甚だ,はなはだ,"very, greatly, exceedingly",FALSE,,
未知,みち,not yet known,FALSE,,
,ちょくちょく,"often, frequently, now and then, occasionally",FALSE,,
身近,みぢか,"near oneself, close to one, familiar",FALSE,,
宙返り,ちゅうがえり,"somersault, looping-the-loop",FALSE,,
回送,かいそう,forwarding,FALSE,,
役,えき,"war, campaign, battle",FALSE,,
奴,やっこ,"servant, fellow",FALSE,,
襟,えり,"neck, collar, lapel, neckband",FALSE,,
青春,せいしゅん,"youth, springtime of life, adolescent",FALSE,,
嵩張る,かさばる,"to be bulky, to be unwieldy, to grow voluminous",FALSE,,
鼠,ねず,"1. mouse, rat, 2. dark gray, slate color",FALSE,,
潜入,せんにゅう,"infiltration, sneaking in",FALSE,,
貫く,つらぬく,to go through,FALSE,,
現像,げんぞう,developing (film),FALSE,,
,アラブ,Arab,FALSE,,
育ち,そだち,"breeding, growth",FALSE,,
